name,N,board_1,board_2,board_3,board_4,board_5,board_6,solution,score,tier,is_solved
puzzle_9494,8,AAABBCCCAAABBCCCADBBBBCCDDDBBEEEDDDBFEEEGDDFFFFEGDDHHFFEGGHHHHHE,AAAAABBBAAAACBBBDDCCCBBBDDDDCEBFGDDDEEFFGGDEEEEFGGGHHEEFGGHHHHHF,AAAAAABBCAADDBBBCCDDDDBBCCCDEEBFGCCDEEFFGGGEEEEFGGGHHEEFGGHHHHHH,AAAAABBBAAACCCBBDDCCBBBBDDCCCEFBDDDCCEFFGDEEEEEFGGGHHEEFGGHHHHHH,AAAAABBBCAADBBBBCCDDDBBBCCCDDDEECCCDFFEEGGFFFFFEGGGHHFFEGGHHHHHE,AAAAABBBACADDBBBCCDDDBBBCCCDDEBFGCCDEEFFGGGHHEEFGGGHHEEFGGHHHHHF,..x...........x....x.....x.............x.....x..x...........x...,321,Hard,True
puzzle_12799,8,ABBBCCDDABBBBCDDAABBBDDDAAEBBDDFAEEEEFFFGGEHHHFFGGGHHHFFGGHHHHHF,ABBBCCCDABEBBCDDAAEBDDDFAAEEEDDFAEEEEFFFAGEEHFFFGGGHHHFFGGGHHHHF,ABBBCCCCABBBBCDDAABBDDDDAAEEEDDFAEEFFFFFGGEEHFFFGGGGHHFFGGGHHHHF,ABBBCCCCABBBBCDDAABBDDDDAAEEDDDDAEEEEEFFGGEEHFFFGGGHHHFFGHHHHHHF,AAABCCCCABBBBCDDAAEDDDDDAAEEEDFFAEEEEEFFGGEEFFFFGGGHHHFFGGGHHHHF,ABBBCCCCABBBBCDDAABBBDDDAAAEEDDFAEEEEFFFGGGEHFFFGGGHHHFFGGGHHHHF,.....x.....x..........x.x.........x............x.x..........x...,321,Hard,True
puzzle_13060,8,AAABBBBCDAAABCCCDAAABCCCDDDAEEFFDGAAEEFFGGGEEEEFGGGHEEEFGGHHHEEF,ABBCCCDDABCCCDDDABBBCDDDAABBEEFFAGEEEEFFGGGEEEEFGGGHEEEFGGHHHEEF,ABBBBBCCADDBBCCCADDDBCCEAADDFFEEAGDFFFEEGGGHFFEEGGGHHFFEGGGHFFFE,ABBCCCDDAABCCDDDABBBCEDDAABBBEEEAABBFEEEGAGHFFFEGGGHHFFEGGHHHHHE,ABBCCCDDABBCCDDDABBBCDDDAABBEEDDAABEEEFFGGGEEEEFGGGHEEEFGGHHHEEF,AABBBBCCAAABBCCCDAAAACCCDDAAEEFFDGAEEEFFGGGGGEEFGGGGHHEFGGHHHHEF,....x.........x...x.....x..............x.....x...x.........x....,321,Hard,True
puzzle_2236,8,AAAABCCCADABBCCCADDBBBCEDDDDBFCEGDDDFFFEGGDDFFEEGGHHHFEEGHHHHHHE,AAAABCCCAAABBCCCDDDDBBCCDDDDBEEFGDDDEEEFGGGHEEFFGGHHHEEFGHHHHHFF,AAAABBBBAAACBBBBADDCCCBBDDDDCEEFGDDDCEEFGGDHEEFFGGGHEEFFGGHHEEFF,AAAABCCCDAABBCCCDADBBBCCDDDDBEEFDDDDEEEFDGDHEEFFGGGHHEFFGGHHHHFF,AAAABCCCAAABBCCCAADBBBCCAADDBEEFGADEEEEFGGDHEEFFGGHHHEFFHHHHHHFF,ABBBCDDDABACCDDDAAACCCDDAAAACEEFGAAEEEEFGGAHHFFFGGHHHFFFGHHHHHHF,.x............x.....x.....x..........x.........xx..........x....,322,Hard,True
puzzle_10651,8,AAAAAABBCAAACBBBCCCCCCBBDDECCFFBDDEEFFFFDEEFFFGGHHEEGGGGHHHHGGGG,ABBBCCDDABBBCCDDAACCCCDDAAACCEEDAFFFEEEEFFFFEEGGHHFFEGGGHHHHHGGG,AAAAAABBAAAACCBBDDCCCCBBDDECCFFBDEEEFFFFDDEEFFGGHDEEGFGGHHHHGGGG,AABBBBCCAABBDDDCAADDDCCCAAADECECAAFFEEEEAFFFFEGGHHFFGGGGHHHFFGGG,AAAAAABBCAAADDBBCCDDDDBBCDDDDEEBCCFFEEEEFFFFFEEGHHFFGGGGHHHHGGGG,AAAAAAABCAAAADBBCCDDDDDBCCCDDEEBCCFFEEEEFFFFFEGGHHFFGGGGHHHHGGGG,...x...........x....x...x............x....x...........x..x......,322,Hard,True
puzzle_1358,8,AABBBCCCAABBBCCCAAABDDCCEAADDDDDEEEEDDDDEEFGGGHHEFFGGGGHEEFFGGGH,AABBBBCCAAABBBCCAAAADDCCEAADDDDFEEEGGDFFEEHGGFFFEHHGGGFFHHHHFFFF,ABBBBBBCAABBBCCCAAABDDCCAAAAADDEFFFDDDDEFFGHHDEEFGGHHHHEGGGGHHHE,AABBCCCCAABBBCCCAAABDDCCEAADDDDFEEEDDDFFEEGHHDFFEGGHHHFFGGGGHHHH,AABBBCCCAABBBCCCAAABDDCCEAADDDDFEEEDDDFFEEGHHHHFEGGHHHHFGGGGHHFF,AABBBCCCAABBBCCCAAABDDCCEAADDDDDEAAADDDFEEGHDDFFEGGHHHHFGGGGHHHF,...x..........x..x...........x..x..............x....x.....x.....,323,Hard,True
puzzle_4924,8,AAAAABBBAAACCDBBECCCCDDBEECCDDDBEEEFFDGGEEFFFFFGHHHGGGGGHHGGGGGG,AAAAABBBAAACCDDBECCCCDDBEECCDDDDEEEFFDDDEGFFFFHHGGGFFHHHGGGGHHHH,AAAAABBBCAADDBBBCAADDEBBCCDDEEEBCFFDFEGGCCFFFFGGCHHFFGGGHHHHFFFF,AAAAABCCAAABBBCCDBBBBBCCDDBBEEECDDDFFEEGDHFFFFGGHHFFGGGGHHHHGGGG,AAAAAABBAAACCDBBECCCCDDDEECCDDDDEEEFFDDDEGFFFFHHGGGFFHHHGGGGFHHH,AAAAABBBCAADDBBBCDDDDEBBCCDDEEEECCDFFEGGHHHHFFGGHHHFFGGGHHHHFFGG,..x............x...x.........x..x...........x.........x..x......,323,Hard,True
puzzle_527,8,AAAABCCCAAAABBDCAAABBBDDEEEBBDDDEEEEFFDFEEEGFFFFEHGGGFFFHHHGGFFF,AAAABCCCAAAABBCDAEABBBCDEEEBBDDDEEEEFFDDGEEHFFFFGHHHHFFFGHHHHFFF,AAAABCCCAAAABBDCAAABBBDDEEABBDDDEEFFGGDDEEEFGGGGHHFFFGGGHHHHFGGG,AAAABCCCAAAABBCCDAABBEECDDABBEEEDDDDFFFEDDDGFFFFHHGGGFFFHHGGGFFF,AAAABCCCAAAABBCCDDBBBBECDDDBBEEEDDDDFFEEDGDHFFFFGGHHHHFFGGGHHFFF,AAAABBCCAAAABBCCDDABBBEFDDDBBEEFDDDDFFEFDDGGFFFFHHGGGFFFHHHGGFFF,.......x..x.........x.........x..x...........x.....x....x.......,324,Hard,True
puzzle_28115,8,AAAAAABBCCCADDBBCCCCDDDBEECCDDDBEEEFFDDDGEFFFFHHGGGFHHHHFFFFHHHH,AAAAAABBCCCAADDBCCCCCDBBEECCDDBBEEEEFDDDGEEFFFFHGGGFFFHHGGGFFHHH,AAAAAABBCCDAABBBCCDDEEEBCCDDEEEECCCFFEEEGCCFFFFFGCGFFFHHGGGFFHHH,AAAAAABBCCCCABBBCCCCCDDBEECCFDDDGEEFFDDDGEEFFFHHGGGFFHHHGGGHHHHH,AAAAAABBCCCAABBBCCCAADBBEECCDDDBEEEFFDDDGEEFFFHHGGGFFHHHGGGFFHHH,AAAABBBBCCCAABBBCCCCDDBBEECDDDDBEEEFFDDDGEEFFFFFGGGFFHHHGGGFHHHH,...x...........x..x..........x...x..........x...x.............x.,324,Hard,True
puzzle_33665,8,AABBCCCCAABBBCCDAAABEFFDAAGEEFFDHGGEEEFDHGGGEEFDHHGGEDDDHHGGDDDD,AAABCCCCAABBBCCCAAABDCEEAAADDEEEFGGDDDEEFGGGDDEHFFFDDHHHFFFFHHHH,AABBCCCCAABBBCCDAAAABCDDAAAAEDDDFAGEEEDDFGGGEEDDFFGGEHHDFFGGHHHH,AABBCCCCAABBBCCCAAABBDDDAEEFFDDDGEEFFFDDGEEEFFDHGGEEFHHHGEEEHHHH,AABBCCCCAABBBCDCAAABEDDDAAAEEDDDFGGEEEDDFGGEGEDHFFGGGEHHFFGGGHHH,AABBBBBCAAADDBCCAAADDCCCAAADCCCCEFFGGGCCEFFFGGCHEEFFGGHHEEFFHHHH,.....x.....x.....x............x.....x.....x.....x..............x,324,Hard,True
puzzle_2382,8,AAAAABBBCCAADBBBCCDDDDBBCCCDDEEECCFEEEEEGFFFEEEHGGGFFEEHGGGFFEHH,AAAAABBBCCAADBBBCCCDDDBBCCCDDEEBCCFFEEEGHFFFEEGGHHFFFEGGHFFFFEGG,ABBBBBCCAABBACCCAAAAAACCDDDAAECCDDFEAEEGHFFEEEGGHHFFFGGGHHFFGGGG,AAAAAABBCCAADBBBCCCDDDBBCCCDDEBBCCFFEEEGFFFFEEEGHHFFFEGGHHHFFGGG,AAAABCCCDDAABCCCDDDBBBCCDDDDBEECDDFFEEEGFFFFEEEGFFFHHEGGHHHHHGGG,AAAAABBBCCAABBBBCCDDDDBBCCDDDEBBCCCFEEEGHFFFEEGGHHFFEEGGHHHHGGGG,...x..........x.....x....x...........x....x............xx.......,325,Hard,True
puzzle_25648,8,AABBBBCCAABBBCCCAADEEEECADDEEECCDDDDEFFFGGDDFFFFGGGGGFHHGGGFFFHH,AABBBBCCAAABBCCCAADBBECCADDEEECCDDDDEFFCGGDFFFFFGGGGFFHHGGGGHHHH,AABBBBBCAABBBCCCAADBECCCDDDEEECCDDDDEFFCGGDDEFFFGGGGFFHFGGGGHHHH,AABBCCCCADDBBCCCDDDEECCCDDDEEECCDDDDEFFCGGDFFFFFGGGGFFHHGGGHHHHH,AABBBBBCAAAABBCCADDAECCCADDEEECCDDDDEFFCGGGDFFFFGGGGFFHHGGGHHHHH,AABBBBCCAAABDDCCAAEDDDCCAEEDDDCCFFEEDGGCFEEEGGGGFFFFGGHHFFFFHHHH,...x....x..............x....x.....x..........x...x............x.,303,Expert,True
puzzle_21393,8,AAABCCCCAABBBCCCAABBBDCCEBBBDDDFEGGBHDFFEGGHHHHHEGGGHHHHEEGGHHHH,AAAABBBBAACACBBBACCCCDBBACCCDDDEFGGCHDEEFGGHHHEEFGGGHHHEFFGHHHHE,AAABBCCCAABBBCCCAABBBDCCAABBDDDEFGGBHDEEFGGHHHEEFGGHHHEEFFGGGHEE,AAABBBBBAABBCCCCABBBBDCCEBBBDDDFEGGBHDFFEGGHHHHFEGGGHHHHEEGGHHHH,AAABBCCCAABBBCCCBBBBBDCDEBBBDDDDEFFBGDDHEFFGGGHHEFFFGGHHEEFFGGGH,AAABBCCCAABBBCCCABBBBDCCBBBBDDDEFGGBHDEEFGGHHHHEFGGGGHHEFFFGHHEE,.x............x....x.........x.........x....x.....x.....x.......,307,Expert,True
puzzle_9664,8,AABCCCCDABBBCCDDABEECCDDAEEEEEDDAAEFFFFDAAFFFGGGAAFFHHGGAHHHHHGG,AAABBBBCAAAABBBCAADDDBCCEDDDDCCCEEDFFFGCEEFFGGGGEFFFHGGGEHHHHHGG,AAABBBBBAAAABBCCAADDDCCCADDEDCCCFFDEEGGCFEEEEGGCFEEEEGGCFFHHHHGC,AAABBBBBAAAABBBCAADDBBCCEDDDDBCCEEDFFFGCEEFFFFGCEHHFHGGGEHHHHHGG,AAABBBBBAAAABBBCAADDBBCCEDDDDCCCEEDFFFGCEFFFFGGGEEFFHGGGHHHHHGGG,AAABBBBCAAAABBCCAADDBBCCEDDDDBCCEEDFFGGCFEEFFGGGFEFFHGGGFFFHHHGG,.....x...x.............x..x.....x..........x..........x.....x...,309,Expert,True
puzzle_8549,8,AAABBBBBAAACCBBBAACCCCDDEACCCCDDEEFFGDDDEFFFGGDDEFFGGGHHEFFGGGHH,AAABCCCCAAABBCCDAABBBBDDEEFBBDDDEEFFGDDDEFFFGGDHEFFGGHHHEFFGGGHH,AAABBBBBAAACBBBBAACCCCDDAACCCDDDEEFCGDDDEFFFGGDHEFFGGGGHEFFGGGHH,AAABCCCCAAABBBBBAABBBBDDEEFBBDDDEFFFGGDDFFFFGGDHFFFGGGGHFFFFGGHH,AAAABBBBAAAACBBBAACCCDDDEECCDDDDEEFFGDDDEFFFGGDHEFFGGGHHEFFFFFFH,AAABCCCCAAABBCBBAABBBBBBDABBBEEEDDFBGEEEDFFFGGEHFFGGGGHHFFGGGHHH,.....x...x.........x..........x.x.........x.........x..........x,311,Expert,True
puzzle_8425,8,AAAABBBBAAAAABBCDAAAEECCDFAEEEECDFFGGEECDFGGGEEGFFFHGGGGFFHHHHHH,AAAABBBCAAAAABBCDAEAEECCDDEEEEECDDDFFEECDGFFFFFFGGGHFFFFGGHHHHHH,AAAAABBBAAAAACBCDAAAECCCDDAEEEECDDDFFEECDGFFFFFCGGGHFFFFGGGHHHHH,AAAABBBBAAAAABBCDAAAEECCDDAEEEECDDDFFEEEDGGFFFFEGGGHFFFEGGHHHHHH,AAAABBBBAAAAABCCDAAAEECCDDAEEEECDDDFFEECDGGFFFFCGGGHFFFCGGHHFFFF,AAAABBBBAAAAABBCDAAAEECCDDAEEEECDDDFFEFCDGGFFFFCGGGHFFFCGGHHHHHH,......x...x............x.....x..x...........x....x.........x....,313,Expert,True
puzzle_18672,8,AAAABBCCDDABBBCCDDDBBCCCDDEEFFCCGDEEFFCCGEEEEFFHGGEEEFHHGGEEEFFH,AAAABBCCDAABBBCCDDABBCCCDDDDEECCDDFFEEEEGFFFFEEEGGFFFEEEGGFFFHHH,AAAABBCCDDBBBBCCDDDBBCCCDDDEBECCFDGEEEEEFFGGGEEHFFFFGEEHFFGGGHHH,AAAABBCCAAABBBCCDDABBCCCDDDEFFCCGDEEEFFFGGEEEFFHGGEEFFHHGGEEHHHH,AAAABBCCDAABBBCCDDABBCCCDDDEFFCCDEEEFFFFGEEEEFFFGEEEEFHHGGEEEHHH,AAAABBCCDAABBBCCDDABECCCDDDFEECCGDFFEEEEGGFFFEEHGGFFFEHHGGFFHHHH,..x.........x.........x..x...........x.....x....x..............x,320,Expert,True
puzzle_44089,8,AAAABBCCAAABBBCCDDEBBBBCDDEEFBBCDEEEFFGGDEEFFFGGDHHFFGGGHHHHHGGG,AAAABBCCAAABBBCCAADBBBEEFFDDGBBEFDDDGGEEFDDGGGEEFDHHGEEEHHHHHHEE,AAAABBCCAAAABBCCDAEBBBBCDDEEBBBCDEEEFBGGDEEFFFFGDHEHFFGGHHHHHGGG,AAABBBCCAADBBBBCEADBBBBCEEDDBBBCEDDDBFGGEDDFFFGGEDHHFGGGHHHHHHGG,AAAABBCCAAABBBCCDAEBBBBCDDEEBBBCEEEEFFGCEEEFFFGGEEEHFGGGHHHHHHGG,AAAAABCCDDAABBCCDDEBBBBCDDEEBBBCDEEEFFGGDEEFFFGGDHEHFGGGHHHHHGGG,.x.............x.....x..x.........x.........x.........x....x....,325,Expert,True
puzzle_34012,8,AABBBCCCAABDBBECAAADBEEEAFDDEEEEFFDDDEEGFFFDDEGGFFHDHHHGFHHHHHGG,AABBBCCCAABBBBCCAAABBDDDAAEEDDDDFFEEEDDGFFFEEDGGFFHHHGGGHHHHHHHH,AABBBCCCAABBBBCCAAADBECEAADDEEEEAFDDDEEGFFFDDEGGFFHHGGGGHHHGGGGG,AABBBBCCAABBBBCCAAABBDDDAAEEDDDDAFEEEDDGAFFFEDGGFFHEEGGGHHHHHGGG,AABBBCCCAABBBBCCAAADBECCAFDDEEEEFFDDDDEGFFFDDDGGFFHHDGGGHHHHHGGG,AABBBCCCAAABBBCCADABBEEEADFFEEEEDDFFFEEGDDDFFEGGDDHFHGGGHHHHHHGG,......x.....x...x............x.....x.....x.............x..x.....,326,Expert,True
puzzle_6607,8,AAAAABBBCCADDBBBCCCDDDBBCCCCDEBEFFCEEEEEFFFFEEEGHFFFEGGGHHHHGGGG,AAAAABBBAAAABBBBCCCDDDBBCCCCDEEEFFCEEEEEFFFFEEGGHFFFEGGGHFFFEGGG,AAAAABBBAAAACBBBDDDCCCBBDDDCCEEEFFDDEEEEFFFFEEGEHFFFEGGGHHFFFGGG,AAAAAABBAAAACBBBDDDCCCBBDDDDEEEEFFDEEEEEFFFFEEGGHFFFGGGGHHHHHGGG,AAAAABBBACAADBBBCCCDDDBBCECCDFBBEECCFFFGEEEEFFGGHEEEFFGGHHHHFFGG,AABBBBCCAABBDCCCAAAADDCCAAAADEEFGGAEEEEFGGGGEEEFHGGGEFEFHHHHFFFF,...x..........x.....x.....x..........x...x.............xx.......,330,Expert,True
puzzle_29471,8,AABBBBCCAAADBBCCAADDDCCCAEEDCCCCEEEEECCFEEGEHHFFGGGEHHHFGGGGHHHF,AABBBBBBAAACBBDDAACCCDDDAEECDDDDEEEEEDDFGGEEHDFFGGGHHHHFGGGGHHHF,AABBCCCCAABBBCDDABBBBDDDAEEBDDDDEEEEEDDFEEEEGGFFEEEEEGGFEHHHGGGF,AABBBBBBAACCBDDDACCCCDDDAEECDDDFEEECCGDFEHEEGGFFHHHGGGGFHHHHGGGF,AABBBBBBAACCBBDDAACCCDDDAEECDDDDEEEEEDDFEEEGEGFFHHHGGGGFHHHHGGGF,AABBBBBBAACCBBBDAACCCDDDAEECDDDDEEEEEDDFGEEEHHFFGGEHHHHFGGEHHHHF,....x...x..........x..........x...x............x.....x...x......,330,Expert,True
puzzle_36769,8,ABBBCCCCABBBCCCCBBBBBDCDBBBBEDDDFFBGEEEDFFGGGEEDFFFGHHHDFFFHHHDD,AAABBBBBABBBCCCCBBBBBCCDBBBBEECDBFBGEEEDFFGGGEEDFFFGHEEDFFFHHHHH,AAAABBBBAACCBBBBCCCCCBBBCCCDDDEEFFGDDDDEFFGGGDDEFFFGHHHEFFHHHHHH,AAABBCCCAABBCCCCBBBBBDCEBBBBBDEEFFBGDDDEFFGGGDDEFFFGHHDEFFHHHHHH,AAAABBBBAACCCBBBACCCCDBEAACCDDEEFFGGDDDEFFGGGDDEFFFGGHHEFFFHHHHH,AAAABBBBACCCBBBBCCCCCBBDCCCEFFDDGGEEFFFDGEEEEFFDGGGEHHHDGGGHHHHH,x.............x...x............x.....x.....x.....x..........x...,331,Expert,True
puzzle_4015,8,AABBBBBCAAABBBCCAAAABDDCEEAADDDCEEEFGGDDEEFFGGGGHEFFFGGGHHFFFGGG,AABBBBCCAAAABBCCAAAAADDCEEAADDDDEEEFFDDDEEGFFFFFHEGGGFFFHEEGGFFF,AABBBBBBAAAABBCCAAAAADDCEEAADDDDEEFFGGDDEEFFGGGGHEFFFGGGHHHFFGGG,AABBBBCCAAABBBCCAAAABDDCEEAADDDDEEEEEFDDGEEHFFDFGGHHHFFFGGHHHFFF,AAABBBCCAAAABCCCAAAAADDCEEAAFFDDEEEGFFDDEEGGFFFFGGGGGFFFHHGGGFFF,AABBBBBCAAABBBCCAAABBDDCEEAADDDDEEEEFFDDEEEGFFFFHEGGGFFFHHGGGFFF,....x..........x..x...........x..x...........x.....x....x.......,335,Expert,True
puzzle_5915,8,AAAAABBBAACCCBBBDCCCCCEBDDCCFEEEDDFFFFEEDDFFFGGGDHFHGGGGDHHHGGGG,AAAAABBBACACCBBBDCCCCEEBDDCCFEEEDDFFFFEEDDGFFHHHDGGGHHHHDGGGHHHH,ABCCCCCCABCDDDCCABDDDDECADDDFEEEAAFFFFEEAAGFFHEHAGGFHHHHAGGFFHHH,AAAABCCCAAAABCCCADBBBEECADBBFEEEADFFFFEEDDDFFGGEDDHHGGGGDHHHGGGG,AAABBCCCAAABBCCCAABBBDDCEBBBFDDCEEFFFFDDEEEFFGGDEEHHGGGGEHHHHGGG,AAABBCCCDABBBCCCDABBBBECDBBBFEEEDDBBFFEEDDDFFGGGDHHHGGGGHHHHHGGG,.x.............x...x..........x.....x...x............x....x.....,338,Expert,True
puzzle_29946,8,AAABBBCCDAAABCCCDDAABCCCDDDEFFCCDDEEFFFFDGEEEFFHGGGGEFHHGGGEEHHH,AAABBBCCDAAACCCCDDAACCCCDEEEFFCCGGEEFFFFGGEEEFFHGGGEEFHHGGGEHHHH,AAABBBBBAAAABBCCDAAACCCCDDDEFFCCDDEEFFFFDGEEEFHHGGGEEFHHGGGEEHHH,AAABBBBBAAAABBCCDAAABCCCDDDEFFCCDDEEFFFFGGEEEFFFGGGEEFFFGGGEEHHH,AAABBBBCADAABCBCDDDACCCCDDDEFFCCDGEEFFFFGGEEEFFHGGGEEFHHGGGEEHHH,ABBCCCCCABBBCCDDABBBCDDDAABEEEDDAAFEEEGGAHFFFEGGHHHFFEGGHHHFFFFG,....x.....x...........x.x............x.....x.....x.............x,339,Expert,True
puzzle_28401,8,AAAAABBBCCCABBDBCCCCBBDDEECCDDDDEEEEDDDFGEEHFFFFGGGHFHFFGGHHHHHH,AAAAABBBCCCCBBBBCCCCBBDDEECCDDDDEEEEDDFFGEEEEDDFGGGHHHFFGGHHHHHF,AABBBCCCAAABCCCCDAABBCEEDDAAEEEEDDDDFEEGHDDFFFGGHHHFFFGGHHFFFFFG,AAAAABBBCCCABBBDCCCCBBDDEECCDDDDEECEEDDFGEEEHFFFGEEHHHFFGGHHHHHF,AAAAABBBCCCABBBBCDCCBBEEDDCCEEEEDDDDDEEFGDDDHFFFGGGHHHFFGGHHHHHF,AAAABBBBCCCABBBBCCCCBBDDEECCDDDDEEEEEDDFGEEEHFFFGGGHHFFFGGHHHFFF,...x.........x....x...........x..x.............xx...........x...,341,Expert,True
puzzle_1619,8,AAABBBCCAABBBBCCDDBBBCCCDDDBEFFCDDGEEFFCDGGEEEFFGGGGEHHHGGGGEHHH,AAABBBCCDABBBBCCDDBBBCCCDDEFBGGCDDEFFGGGDEEFFFGGEEEEFHGHEEEEHHHH,AAAABBCCDABBBBCCDDBBBCCCDDDBEFFCDDGEEFFFDGGEEEEFGGGGEEHHGGGHHHHH,AAABBBCCAABBBBCCDDBBBCCCDBBBEFCCDDGEEFFFDGGEEEFFGGGGEHHFGGGGHHHH,AAABBBCCDABBBBCCDDBBBCCCDDDBEFFCDDGEEFFFDGGEEEFFGGGGEHFFGGGHHHFF,AABBBBCCAABBBBCCDADDDCCCDDDDEFFCDDGEEFFFDGGEEEFHGGGGHHFHGGGHHHHH,.x.........x...........xx.............x.....x.....x..........x..,348,Expert,True
puzzle_29047,8,AABBCCDDABBCCDDDAABCCDDDAAEEEDDDAFEEEEDGFFFFEHGGFFFEEHGGFFHHHHHG,AAAABBCCDAAABBCCDDAEBCCCDEEEECCCDFEEEECGFFFEEGGGFFFHHGGGFFHHHHHG,AAAABBCCDAABBBCCDDAEBCCCDDEEECCCDFEEECCGFFFEEHGGHHHEHHGGHHHHHHHG,AAAABBCCDAABBBCCDDAEBCCCDDEEEEEEDFEEEEEGFFFEEHGGFFFEHHGGFFFHHHHG,AAAABBBBCAADDDDBCCEDDBBBCCEEDBBBCFEEEEBGFFFEEGGGFFFEHHGGFFFHHHHG,AAAABBCCDAABBBBCDDABCCCCDDDECCCCDFEEEECGFFFEEHGGFFFEHHGGFFFFHHHG,..x.........x.........x.x..........x.....x.............x.....x..,350,Expert,True
puzzle_21746,8,AABBBBBBAABBBBBBACCDDEEEACCDEEEECCCCEEFFGGCCFFFFGGGGGFFHGGGGHHHH,AABBBBBBACCCBDBDAACCCDDDAEECDDDDEEEEEDFFGGEEFFFHGGGGFFFHGGGGFFHH,AAAAAAAABBBCADDDBBCCCDDDBEECDDDDFFEEDDGGFFEEGGGGFFFFGGGHHHHHHHHH,AABBBCCCAAADBCCCAADDDCCCAEEDCCCCEEEECCFFGGEEFFFFGGGGFFFHGGGGHHHH,AABBBBBBAACCBBDDACCCCDDDAEECDDDDEEEEEDFFGGEEFDFFGGGGFFFHGGGGHHHH,AABBBBBBAACCBDBDAACCCDDDAEECDDFDEEEEDDFFGEEEFFFFGGGGGFFHGGGGHHHH,....x...x..........x.........x....x...........x..x.............x,351,Expert,True
puzzle_30787,8,ABBBBBCCAADBBBCCAADDBEECDDDDEEECDDDFEEEEGGFFFEEEGGGFFEEHGGGFHHHH,AAAAABBBACDAABBBCCDDAEBBCDDDDEEBCFDGEEEEFFGGGEEHFFFGHEHHFFFGHHHH,AABBBBCCADDBDBCCAADDDECCADDDDEECAFDGEEEEFFGGGEEEFFFGGHHHFFFGHHHH,ABBBBBBCAADBBBCCAADDBECCADDDEEECAFDGEEECFFGGGEEEFFFFGEHHFFFFHHHH,AABBBBCCAADBBBCCAADDDECCADDDEEEEADDFEEGEHHFFFEGEHHHFFGGEHHHFGGGE,AABBBBCCAADBBCCCADDDBECCADDDEEECADDEEEEEFFGGEEEEFFFGGHHHFFFGHHHH,....x..........xx.........x..........x.....x.....x............x.,352,Expert,True
puzzle_40982,8,AAABBBCCAAABBBCCAABBBBDDEBBBFFFDEEGFFFDDEGGGFHHDEGEGHHHHEEEHHHHH,AAABCCCCAAABBCCCAABBBBCDEAFBGGDDEFFGGGDDEFFFHHDDEEFFHHHDEEFHHHHH,AAABCCCCAAABBCCCAABBBBCDAAEBFFDDGEEFFHHDGGEEFHHDGGEEHHHHGGEHHHHH,AAABCCCCAAABCCDCABBBBBDDEBFBGGDDEFFGGGDDEFFFGGDDEEFFHGHDEEFHHHHH,AAAABBBBAAAACBBDAACCCCDDAAECFDDDGEEFFFDDGEEEFHDDGGEEHHHDGGEHHHHH,AAABCCCCAAABBCCCAABBBBCDAABBEEDDFGGEEEEDFGGGEEDDFFGGHHHDFFGGHHHH,......x..x.........x...........x....x.....x.....x............x..,364,Expert,True
puzzle_36483,8,ABBBBCCCABBBBBCCAADDBCCCDDDDDCEEFFDGGCCEFFGGGHEEFFFGGHHEFFFGHHHH,AABBBBCCAAABBCCCADDDBCCCEEDDDCCFEEDGDFFFEEGGDDFFEEEGGHHFEEEGHHHH,AAAABBBCAAABBBCCAADDBCCCADDDDCCEDDDFFEEEGGFFFFEEGGGFFHHEGGGFHHHH,AABBBBBCAADBBBCCAADDBCCCADDDDCCEFDDGGEEEFFGGGGEEFFFGGHHEFFFHHHEE,AABBBBBBAAABCBCCAADDCCCCDDDDDCCEDDDFFEEEGGFFFFEEGGGFFHHEHHHHHHHH,AABBBBBCAAABBBBCAADDCCCCADDDDCCEFFDGGEEEFFGGGGEEFFFFGHHEFFFFHHHH,....x...x.............x...x............x...x.....x...........x..,367,Expert,True
puzzle_15540,8,AAAAABBBACACCBBBCCCCCCDBEECCFDDDEEEFFFDDEEGGFGDDHEEGGGGDHHHGGGGG,AAAAABBBAAACCBBBAAACCCDBEECCFDDDEFFFFFDDEEEFFGGGHEEGGGGGHHHHGGGG,AAAAABBBAAACCBBBCCCCCCDBEECCFDDDEEECFFDDEEEEFGGDEEEGGGGGHHHHGGGG,AAAAAABBAAACCBBBCCCCCDDDEECCFDDDEEEFFGDDEEEFFGDDHEEGGGGGHEEEGGGG,AAAAABBBAAACCCBBCCCCCCDBEECCCDDDEEFFFFDDEEEFFGDGHEEGGGGGHHHGGGGG,AAAAABBBAAACCBDBCCCCCDDBEECCFDDDEEEFFFDDEEEEFGDGHEEGGGGGHHHGGGGG,..x............x...x..........x.....x....x...........x..x.......,368,Expert,True
puzzle_24825,8,AAAABBBBAAAACCBBDDAACCCCDDDECFCCGDEEEFCCGGEEFFFHGGFFFFHHGGFFFFHH,AAAABBBBAAAAACBBDDAAACCCDDDECCCCFDEECCCGFFEEHHGGFFHHHHGGFFHHHGGG,AAAABBBCAAAACCBCDDAACCBCDDDECCCCFDEEECCGFDDEHHGGFFHHHHGGFFHHHHGG,AAAABBBBAAAACCBBDDAACCCCDDDEECCCFDEEEEEEFFEEEEGEFFHHHHGGFFHHHGGG,AAABBBBBAAABBCBBDDABCCCCDDDECCCCDDEEECCFGGEEHHFFGGHHHHFFGGHHHHFF,AAAAABBBAAAAACBBADDACCCBDDDEECCCFDEEEECCFFEEGGHCFFGGGGHCFFGGGGHH,......x...x..........x...x.........x....x...........x..........x,370,Expert,True
