name,N,board_1,board_2,solution,score,tier,is_solved
puzzle_9706,9,AAABBBCCCAAABBBBCCAABBBBBDCAEEFBDDDDEEEFGGDDDEFFFGGDDDEHFFGGGGGHHFFFGIIIHHHFFIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x....x.....xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,566,Hard,True,True
puzzle_893,9,AAABBCCDDAABBCCCDDAAEBBBCDDFAEBBGCCCFFEEBGGGHFEEIIGGGHFFEIIGHHHFFFIIGGGHFFIIIIGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,567,Hard,True,True
puzzle_4499,9,AAAABBCCCADDDBCCCCADDBBCECCAADFFCEEEADDFFFEEGADDHFFFEGDDHHHHFGGIIIHHHGGGIIIHHHGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x......x....x.x....x.....x....x.x...x.......x..x...x..,570,Hard,True,True
puzzle_2195,9,AAABBBBBBAABBBCBDDAEFCCCCDDAEFFFFCDDAEEEFFCDDGGGGFFDDHGGGGIFHHHGGGIIIHHHGGGIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,570,Hard,True,True
puzzle_6177,9,ABBBCCCDDABBBCCCCDAAABBCDDDAAAEBEDDDFFEEEEDGGFFFHHIGGGFFHHHIGGGFHHHHIGIIHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,570,Hard,True,True
puzzle_5032,9,AAABBBCCCAAAADBCCEAAADDBCCEAFDDDBCEEFFDDDBBEGHFFFIBEEGHFFIIBBGGHFFFIGGGGHHHIIGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,571,Hard,True,True
puzzle_4272,9,AAABBBBCCAAAABBBCCAAAAABDCCEEEFFFDDDEEGGFFFDDEEGGFFDDHIEGGGIIHHIIIIIIIHHIIIIHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,572,Hard,True,True
puzzle_7323,9,AAAABBBBBCCAAABBDDCCCEEEBDDCFFFEGGDDCFFFEGGDDCFFFEGGGGCCFEEGGHHICIGGGGHHIIIIGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,572,Hard,True,True
puzzle_6086,9,AAAABBCCCAAABBBCCCADDBDBCCCAEDBDDFCCEEDDDDFFFEEEGGGFFFHEEGGGGFFHHEGGIIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x.......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,573,Hard,True,True
puzzle_7247,9,AAABBBBCCAABBBBBCCADDDDBBECADDDFFEECDDFFFFEECGDFFFHHHCGDDFIIHHCGGGIIHHHHGGIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,573,Hard,True,True
puzzle_4868,9,AABBBBBBBAAABBBCCCAADDDBECCFDDDDBEEEFDDDDBEEEFDGGGGEEHFFIIIGEEHFFIIIGHHHFIIIIGGHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x.x.x..........x.x.x.x..........x.x....x.....xx....x......x...x.,573,Hard,True,True
puzzle_1277,9,AAABBBBCCAAABBBBCCAADDBBCCCAADDDDEEEFDDGGGEEEFGGGGGGHHFFGIIIHHHFFIIIIHHHFFFIIIIIH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,573,Hard,True,True
puzzle_4835,9,AAAAABBCCADDDDBBBCADDDDBBCCDDDDDBBCCEEFFFGGHCEEFFFGGHHEEEEFGGHHEEIIFGGHHEEIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,573,Hard,True,True
puzzle_3747,9,ABBBBBBBCABBBBDBCCAAAEDDBCCFFAEDDDCGFFFEEHDCGFIIEEHDDGIIIEHHHGGIIIEHHGGGIIIIHHHGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,573,Hard,True,True
puzzle_1254,9,AAABBBBBCAAABBBCCCADDDBBECCADDDFFEECDDDFFFEEEGDDFHHIEEGGDDDHIIIGGGDHHIIIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x......x...x.x...x......x...x.x..........x.x.x.x..........x.x.x.x..........x.x..,573,Hard,True,True
puzzle_3573,9,AAABBCCCCAAABCCCCDAAABBBBBDEEAFFFBBDEFFFFGBBDEEEFFGGDDEHGGGGDDIHHHHHHIIIHHHHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x...........x.x.x..x...........x.x..x.x....,575,Hard,True,True
puzzle_9529,9,AAABBBBBBCADDDBBEECAADDDBEECCFDDBBEECCFFFFGGECCFFFFGGECCHHHGGGGCCHHHHIGICCIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,575,Hard,True,True
puzzle_3552,9,AABBBCCCCAABABCCCCDAAABECCCDEEEEECFCDDEEEECFGDHHHHFFFGDHHIIFIGGDDHIIIIGGDDHHIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x.,576,Hard,True,True
puzzle_7685,9,AABBBCCCCABBBBCCCDABBBBBDDDAABBEDDFDGAEEEDFFFGAGEEHFFFGGGEEHHHHIIGGIIHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,576,Hard,True,True
puzzle_1385,9,ABBBBCDDDAAABCCCCDAAAAACDDDEAAFACCCDEAGFAFFFFEGGFFFFFFEHGGGIFFFEHHHHIIFIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x...........x.x.x..x...........x.x..x.x....,576,Hard,True,True
puzzle_3775,9,AAAAAAABBBBBBBBBBBCCDBEFFFBCCDEEEEFFCCDDEEEFFCCCDDGEHHCGGGGGHHHIGIIIGHHHIIIIIGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....x.x....x......x...x..x...x..x...x......x....x.x....x......x...x.,577,Hard,True,True
puzzle_2968,9,AAAAAABBBAAAAAABBBACCDDDDDBECFDDDDGGECFFDDGGGECCFFFGGGECFFFFGHHECCIIIIHHEIIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x...x......x...x.x...x......x.,577,Hard,True,True
puzzle_9013,9,AAAABBBBBCCAACBBBBDCAACBEEEDCCCCCEEEDFFFCCEEGDHHFFCGGGDHHHFFGIIDHHHHGGIIDHHHHGGII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x......x....x.x..x.x..........x.x....x.....xx....x......x...x.,577,Hard,True,True
puzzle_6402,9,AAAABBBBBAACCCCCBBAADDCCCBBDDDDCEEBBDDDDDFEEEGGGGDFHEEGGIIFFHHHGGIIFFHHHGGIFFFHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x....x.....x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,578,Hard,True,True
puzzle_7459,9,AAABBBBCCAAABBBBCCADDEBBCCCADFEEEEGGDDFFEEEGGDDFFEEGGGDDFEEEHHHDIFFFFHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.....x.x.x.x..........x.x...x......x...x.x...x......x...x.x..........x.x.x.x.....,578,Hard,True,True
puzzle_8966,9,AAABCDDDDAAABCCCDDAAABBCCCDEEBBBBCCCEEFFBBGGGEEFFFFGGGHEFFFGGGGHEHFFIGGIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,578,Hard,True,True
puzzle_883,9,AAAABBBBBCCAABBBBBCAAABBBDDCCAEEBDDFCCGGEBDDFGGGEEDDFFGGGHEFFFIGGHHHFFFIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,580,Hard,True,True
puzzle_750,9,AAAABCCCCAAAABBBCCDDDDBCCCCDDEBBFFFFDDEEEFFFFGGEEEHFFFGGGGIHHHFGIIIIHHHHGGIIIIIHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,581,Hard,True,True
puzzle_9733,9,AAAAABBBCDEAABBBCCDEEEEBBCCDEDDEBFCCDDDDEFFFCDDGHFFCCCDGGHHFCCCGGGGHHIIIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x......x....x.x....x......x....x.x..x.x...........x.x..x.x...........x.x..x.x....,581,Hard,True,True
puzzle_6182,9,AABBBBBBCAADDBEECCAADBBEECCADDDBBECCAADDDDFCCGFFFFFFCCGFHHHHIICGGGHHHHICGGGHHHIIC,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x..x..........x.x..x.x....x.....x.....x....x.x...x......x...x.x....x.....x....x.,582,Hard,True,True
puzzle_1297,9,AAABBBBCCAADDBBBBCEADDDDCCCEEEDDDDCCEEEEEFFFFEEEEGGFFFHHEHGIFFFHHHHGIIIFHGGGGGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,582,Hard,True,True
puzzle_3931,9,AAAAABBBCAAAAABBDCEEFADDDDCEFFFDDDDCEFFDDGDDCEEFFGGGGCEEHHIGIGCEHHIIIIICHHIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x.....x....x.x..x.x...........x.x..x.x...........x.x.x..x....,583,Hard,True,True
puzzle_2485,9,AAABBCDDDAAABCCDDDBBBBCCDDDBBBEECCDFGBEEEEEFFGGGEHFFFIGEEEHFIIIGGEHHFIIIGHHHHHHHI,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...x..x...x..x...x....,585,Hard,True,True
puzzle_3811,9,AAAAABBBBCACAABBDDCCCABBDDDCCCEEEEDDCCCEEEDDDCCFFFFFFGCHHIIIGGGCHHHIIGGGHHHIIIGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,585,Hard,True,True
puzzle_5192,9,AAAABBBBBAAACCDDDBAEACCDDDBEEECDDDDDEEECFFFDDEEFFFGGGGHEFFFFGGGHHHFFGGGIHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,585,Hard,True,True
puzzle_5333,9,AAAABBBBCDAABBEBBCDADEEEBBCDDDEEEBCCDDDDEEFCCDDDDGEFCFHGDGGEFFFHGGGGIIFFHHHHIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x..........x.x..x.......x...x.x....x.....x.,585,Hard,True,True
puzzle_8630,9,AAABBBBCCABBBAACCCAAAAAACCCDDEAAFFFFDDEEAAFFFDDDEEEEFGDHDIEIGGGHHHIIIGGGHHHHIGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x......x...x......x...x.x....x.....x....x.x...x......x...x.x....x.....x....x.,586,Hard,True,True
puzzle_1481,9,ABBBBBCCCAABDBBCECAABDDDDECAADDDDEECFFGGEEEHHFFGGEEEHHFFFGEIHHHFFFGIIIHHFFFFIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x..x.x.x...........x.x..x.x....x......x....x.x....x.....x.,587,Hard,True,True
puzzle_2936,9,AAAABBBCCAAAABBBBCDEEEBBBBCDDEFFFFBCDDEEEFFCCDDDGGFFFHIIIGGGHHHIIIGGGGHHIIIIGGHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.x..........x.x..,587,Hard,True,True
puzzle_6167,9,AAAAAABBBCCCAAAABBDDCCAAABBDDEEAFGGGDDDEFFHGGDDDEEFHGGIDDEEFHGGIDDDEFHHGIIIFFFFFG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,588,Hard,True,True
puzzle_5446,9,ABBBBBCCCADBBDBBCCADDDDDDCCAAEDFDDGGEEEFFDGGGEEEEFFGGHEEFFFFGHHEEEFFFHHHEIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,590,Hard,True,True
puzzle_7993,9,AAABBCCCCAAABBCCDDAABBCCDDDEFFBBCDDGEFFHHCDDGEFFHHIDGGEFEHHIIGGEFEEHHIIIEEEHHHHHI,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x...x,590,Hard,True,True
puzzle_4909,9,AABBBBCCCAAAABBBBCDDAABBBCCDDDDEBBFFDDEEEGGFFDDDEEEGFFDEEEEEGHFIIIIGGGHHIIIHHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,591,Hard,True,True
puzzle_3857,9,AAABBBCCCAABBBBCCCAAABBDCCCAEEBDDDCCEEEFFDDDGEEEFFDGGGEFFFFGGGHFFIIIGGHHFFFIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x.x.x..........x..xx.x..........x.x..,592,Hard,True,True
puzzle_5159,9,AAABBBBCCAABBBCBCCAAABCCCCCAADDDCEEEDDDDFFFEEDGFFFEEEEDGGFHHIEEDDGHHIIIIGGGHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,592,Hard,True,True
puzzle_7245,9,ABBBBBCCCADDBDBCCCADDDDDEFCADDDDDEFFAAAGEEEEFAAAGGEEEFHHHHGIIIFHHHGGIIFFHHHGGIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.xx...x......x....x.x....x......x...x..x...x......x....x.x....x..,592,Hard,True,True
puzzle_6261,9,ABBBBCCDDAAAABCDDDEAAACCDDCEEEEFCCCCEEEGFFFCCGEGGFFFHHGEGIIFFHHGGGIIFFHHGGIIIIFHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x.x..........x.x.x.x..........x.x.x.x...........x.x.x..x...........x.x.x..x....,592,Hard,True,True
puzzle_7165,9,AAABBBBCCDDABBBBCCDAAABBBCEDDFAAAGCEFFFAGGGEEFFHHHGGEEFFHHGGEEIFHHHHGIEIFFHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x...xx.x...........x.x..x.x...........x.x.x.x..........x.x.x.x..........x.x..,593,Hard,True,True
puzzle_934,9,AAABBBCCCAAAAABBCCAAAAACCCCDDDEEEECCDDDEEEEEFDGDHHEIFFGGHHIIIFFGGGHHIIFFGGGHIIIIF,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,...x...x.x....x.....x....x.x...x......x...x......x...x.x....x.....x....x.x...x...,594,Hard,True,True
puzzle_6892,9,AAABBCCCCAABBCCCCCAABBBBBDDEEEBBBFDDEEEBGBFFDEHHGGBFFFEHHGGFFFFEHGGIIIIIHHHHHIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,595,Hard,True,True
puzzle_3234,9,AAAAABCCDAAEEEBCCDAEEEBBCCDAEEEBBFCDGGEEEBFDDHGGGGGFDDHHGIIIFFDHHGIIIFDDHHIIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,596,Hard,True,True
puzzle_9360,9,ABBBBCCCCAAABBCCCCDAABBECCCDAEEBECFFDEEEEEEEFDDGGGGHFFDDDGIGHFHDDIGIIHFHIIIIIIHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,x...x..........x.x.x.x..........x.x.x.x...........x.x..x.x...........x.x..x.x....,598,Hard,True,True
puzzle_4412,9,AAABBBBBBAABBCCDDDEAACCCDDFEECCCCDDFEEECGFDFFHEEEGFFFIHEEGGIIFIHHEHGIIIIHHHHGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x....x.x...x..........x.x..x.x....,599,Hard,True,True
puzzle_9761,9,AAAABBBBBACACCBBDDACCCBBDDDACCCEEEEDFFFEEGEEDFFFGGGGEEFFFGGGGGHFFIIGGHHHFIIIHHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x...x......x...x.x..........x.x..x.x....x.....x.....x....x.x...x...,600,Hard,True,True
puzzle_8558,9,ABBBBCCCCAAABBCCCCAAACCCDEEAAAADDDEEAAAFDDEEEFFFFDGEHEFFIFGGHHHIIIIGHHHHIIGGGHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,602,Hard,True,True
puzzle_7516,9,AABBBBBBBAACBCDDDDAACCCDDDDEAACCCFFFEAGGCFFFFEEEGGFFFFEEGGHHIFFEEGGGHIIIEEEHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....xx.....x....x.x..........x.x.x..x....,602,Hard,True,True
puzzle_3912,9,AAAABBBCCAADDDBBCCEEDDDBFFCEEEDFFFCCEEEDDFCCFEEEGDFFFFGGGGGHHHHGGIIGHHHHGGIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,606,Hard,True,True
puzzle_1437,9,AAAABCCCCADAABECCCDDBBBEECCDDDBBBEECDDFBBBBEGDDFBBBHGGIFFFFHHGGIIIIHHGGGIIIHHGGGG,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x....x.....x....x.x...x......x...x.x....x.....x.....x....x.x..x.x..........x..x.,608,Hard,True,True
puzzle_6001,9,AAABBBCDDAAAABCCDDEFBBBBCCDEFFBBBCDDEFFFCCCGDEFHHHGCGGEFHHHGGGIEHHHHGIGIEEEEHGIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x..x.x.x..........x.x....x.....xx....x......x...x..x...x......x....x.x....x..,608,Hard,False,True
puzzle_2581,9,AABBBBCCCAADDBBCCCADDDDEECFADAGEEFCFADAGGEFFFAAAGGEEEFAHHGGGEEFHHIIIIIIIHHHIIIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x....x.x....x......x...x..x...x......x....x.x....x......x...xx.....x....x.x....,610,Hard,True,True
puzzle_7625,9,AAAABBBCCAABBBBDCCAAAEEDDCCAEEEEDDDCFFFFFFDDCGFFFFHHHIGFFFHHHIIGGGFHHIIIGGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x...x......x....xx.....x....x.x..........x.x.x.x..........x.x.x.x..........x..x.,612,Hard,True,True
puzzle_5880,9,AAABBCCCCDAABBBCCEDDABBBBCEFDAABEEEEFFFABEEEEFFFAGGGGEFFFFGGGGEHFHHGIIIEHHHHGIIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,....x.x..x.x...........x.x..x.x...........x.x..x.x....x......x....x.x....x......x,612,Hard,True,True
puzzle_3076,9,ABBBBBCCCAABAABBCCAAAABBBCCDDDDEBBFFDDEEEEEFFDGGEHFFFFDGGEHHIFFDDGHHHIIFDGGHHHIII,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,..x...x..x.......x...x.x....x.....x....x.x....x......x....x.x..x.x..........x..x.,613,Hard,True,True
puzzle_5188,9,AAABBCCCCAABBCCCDDABBBCCCDDAABEEEFFDAAGEFEFFDAGGGFFFFFAGGGFFHFHAGGIIIHHHIIIIIHHHH,AAABBBCCCAAABBBCCCAAABBBCCCDDDEEEFFFDDDEEEFFFDDDEEEFFFGGGHHHIIIGGGHHHIIIGGGHHHIII,.x.....x....x.x....x.....x....x.x...x.......x..x...x......x...x..x...x..x...x....,614,Hard,True,True
